ID_Pelanggan,Usia_Pelanggan,Jenis_kelamin,Tanggungan,Pendidikan,Status_Kawin,Kode_Kota,Punya_Kendaraan,Punya_Rumah,Pinjaman,Kontak,Pekerjaan,Penghasilan
799707858,51,F,2,Doctorate,Married,NJ,no,no,yes,telephone,Retirees,39079
799711833,51,M,0,High School,Unknown,NY,no,no,yes,cellular,Govt,108907
799717458,58,F,1,Unknown,Married,MA,no,yes,no,cellular,Govt,47916
799720158,53,M,3,Uneducated,Married,NY,no,yes,no,cellular,Govt,75581
799723908,65,M,0,Graduate,Married,FL,no,yes,no,unknown,Blue-collar,10144
799731033,48,F,2,Graduate,Single,NY,no,yes,no,cellular,Govt,34349
799825758,65,M,0,High School,Married,NY,no,no,no,telephone,Blue-collar,10629
800164083,46,F,3,Unknown,Married,NY,no,yes,no,cellular,Blue-collar,42742
800758233,56,M,2,Doctorate,Single,FL,yes,no,no,cellular,Blue-collar,115738
800869758,51,F,3,High School,Single,TX,no,no,no,unknown,White-collar,46414
801036033,59,F,2,Graduate,Single,TX,no,no,no,cellular,Businessman,239639
801037833,34,M,1,High School,Single,CA,yes,no,no,cellular,Businessman,54642
801048483,43,F,4,Graduate,Married,TX,no,no,no,cellular,Govt,31165
801053208,46,M,2,Graduate,Married,CA,no,no,yes,cellular,Selfemployeed,53442
801056358,54,F,1,Uneducated,Single,NY,yes,yes,yes,cellular,Blue-collar,43639
801064833,36,M,0,Graduate,Married,FL,yes,yes,yes,cellular,White-collar,109176
801083133,61,F,0,Uneducated,Single,CA,no,yes,no,cellular,Blue-collar,40476
801363633,37,M,2,Graduate,Married,TX,yes,yes,no,cellular,White-collar,95558
801366783,47,M,2,Graduate,Married,FL,no,yes,no,cellular,White-collar,57981
801369258,65,F,1,Graduate,Single,NJ,no,no,no,cellular,Selfemployeed,15266
801373833,63,F,2,Graduate,Married,FL,no,no,no,cellular,Govt,33559
801380808,44,M,2,Unknown,Married,CA,yes,no,no,unknown,Govt,80985
801383808,47,F,4,High School,Unknown,MI,yes,yes,no,cellular,Selfemployeed,9535
801385458,38,M,1,Uneducated,Single,TX,no,no,yes,cellular,Retirees,47728
801497508,59,M,0,High School,Single,IL,yes,yes,no,cellular,White-collar,53547
801499908,43,F,5,Uneducated,Single,CA,no,no,no,unknown,Selfemployeed,10433
801502008,53,F,0,High School,Single,NY,yes,no,no,telephone,Businessman,160924
801508383,52,M,2,Graduate,Single,FL,yes,yes,no,cellular,White-collar,65446
801516183,63,M,1,Unknown,Single,NY,yes,no,no,cellular,Retirees,70799
801518958,63,M,0,Uneducated,Single,CA,no,no,no,cellular,Govt,51486
801700233,46,F,4,Unknown,Single,TX,no,no,no,cellular,Blue-collar,35021
801709308,47,M,3,Uneducated,Single,NY,no,yes,no,cellular,Retirees,68665
801715383,49,F,4,Graduate,Married,FL,yes,no,no,unknown,Businessman,23695
801726933,44,F,5,Unknown,Single,NJ,no,no,no,cellular,Businessman,18058
801728658,48,F,3,Post-Graduate,Married,FL,no,no,no,cellular,Selfemployeed,15524
801783108,44,M,1,Unknown,Married,NY,no,no,no,cellular,Blue-collar,79971
801786483,49,M,4,High School,Married,CA,yes,yes,no,cellular,White-collar,86258
801977733,53,M,2,Unknown,Single,TX,yes,no,no,cellular,Businessman,64697
801989733,32,M,1,High School,Married,NY,no,no,no,cellular,Govt,45220
801994458,54,F,2,Graduate,Married,NY,no,no,yes,unknown,Businessman,35234
802002858,35,F,4,Graduate,Married,CA,yes,no,yes,cellular,Selfemployeed,2565
802013583,63,F,1,Uneducated,Single,TX,no,no,no,cellular,Selfemployeed,7865
802031583,26,F,0,Unknown,Single,NJ,yes,yes,no,telephone,Blue-collar,40913
802087683,38,F,4,Graduate,Married,CA,no,yes,no,cellular,Retirees,27861
802101858,53,M,2,Uneducated,Married,CA,yes,yes,no,cellular,Selfemployeed,54033
802243458,46,F,3,Graduate,Married,CA,yes,no,no,cellular,White-collar,15322
802247658,53,F,1,Graduate,Single,MN,no,yes,no,unknown,Govt,30447
802276683,47,F,4,Unknown,Unknown,CA,no,yes,no,cellular,Businessman,15919
802449933,57,F,3,Graduate,Married,TX,yes,no,no,cellular,Businessman,189681
802455633,46,M,1,High School,Single,NY,yes,no,no,cellular,Blue-collar,59307
802460433,35,M,2,Unknown,Single,TX,no,no,no,cellular,Selfemployeed,30585
802464033,57,F,2,High School,Single,TX,no,yes,no,unknown,Businessman,17612
802600233,41,F,4,Uneducated,Unknown,TX,no,no,no,cellular,White-collar,50967
802622733,47,F,4,Graduate,Single,CA,yes,no,no,cellular,Businessman,185228
802662858,43,F,4,Graduate,Single,FL,no,yes,no,unknown,White-collar,38006
802666083,29,F,0,High School,Single,CA,no,no,no,cellular,Retirees,39942
802668333,54,F,1,Graduate,Single,CA,no,yes,no,cellular,Selfemployeed,38173
802673508,46,F,2,Graduate,Married,FL,no,yes,no,cellular,Govt,27916
802675983,53,M,1,Graduate,Single,FL,no,no,no,unknown,Blue-collar,108583
802795608,46,M,0,High School,Single,CA,no,no,no,unknown,Selfemployeed,88492
802817358,55,F,3,Graduate,Single,NY,no,yes,no,telephone,Govt,25626
802822833,45,F,2,Uneducated,Unknown,NY,no,no,no,cellular,Govt,43092
802834158,50,F,1,High School,Married,CA,no,yes,no,telephone,Businessman,18733
802856508,57,F,1,Graduate,Married,NY,no,yes,no,cellular,White-collar,59167
802867683,29,M,2,Graduate,Married,FL,no,yes,no,cellular,White-collar,51245
802875333,50,F,3,Unknown,Single,CA,yes,no,no,cellular,Blue-collar,36797
802878408,43,M,4,High School,Married,CA,yes,no,no,cellular,Businessman,50714
802884933,56,F,3,Uneducated,Single,NY,no,no,no,cellular,Selfemployeed,14975
802890333,35,F,2,Unknown,Single,NY,yes,no,no,telephone,Selfemployeed,14975
802937058,38,M,0,Graduate,Married,FL,no,yes,no,cellular,Govt,64642
803026008,49,F,3,Unknown,Single,CA,no,no,no,unknown,Govt,37665
803028858,58,F,1,Doctorate,Married,NY,yes,no,no,unknown,Retirees,20447
803043933,44,F,2,High School,Married,NJ,no,no,no,cellular,Selfemployeed,14975
803097333,55,M,1,Graduate,Single,FL,no,no,no,cellular,White-collar,92745
803113383,38,F,4,Graduate,Married,NY,yes,no,no,cellular,Selfemployeed,23790
803115258,44,F,3,Doctorate,Married,AK,no,yes,no,cellular,Govt,21724
803124408,44,F,2,Graduate,Unknown,FL,no,no,no,unknown,White-collar,18616
803132733,38,F,1,High School,Single,CA,yes,yes,no,unknown,Selfemployeed,12150
803148033,42,F,2,Uneducated,Married,NJ,no,yes,no,cellular,Selfemployeed,14975
803197833,53,F,3,Graduate,Married,TX,yes,no,no,cellular,Blue-collar,39639
803205258,33,F,3,Unknown,Single,NY,no,yes,no,cellular,Govt,58665
803214108,50,M,2,Uneducated,Single,TX,yes,no,no,cellular,Govt,91626
803216433,43,M,3,Graduate,Single,FL,no,no,no,cellular,Businessman,79042
803231058,50,M,4,Unknown,Married,NY,yes,no,no,cellular,Govt,56645
803319633,43,F,2,Graduate,Married,TX,no,yes,no,cellular,Blue-collar,46848
803335008,41,F,3,Unknown,Married,TX,no,yes,yes,telephone,Businessman,147098
803339583,45,M,3,Graduate,Unknown,FL,no,no,no,cellular,Businessman,84460
803342358,65,M,0,High School,Single,NY,no,no,no,unknown,Govt,36833
803347908,62,F,1,Unknown,Single,IA,no,yes,yes,unknown,Blue-collar,25724
803355408,47,M,4,Unknown,Married,TX,no,no,no,cellular,White-collar,79385
803366358,50,F,4,High School,Single,TX,no,no,no,unknown,Selfemployeed,11480
803380383,39,M,4,High School,Married,FL,yes,yes,no,cellular,Selfemployeed,71058
803398983,61,M,0,Post-Graduate,Single,NY,yes,yes,no,cellular,White-collar,79741
803406558,67,M,1,Uneducated,Married,VA,yes,yes,yes,cellular,Govt,52931
803408733,44,F,2,Doctorate,Married,CA,yes,yes,yes,cellular,Selfemployeed,28054
803415183,47,M,4,Unknown,Unknown,TX,yes,no,no,cellular,Retirees,70983
803418783,42,M,3,Doctorate,Single,CA,yes,no,no,cellular,Selfemployeed,73968
803421108,55,M,3,Uneducated,Single,CA,yes,yes,yes,telephone,Businessman,165920
803587533,48,F,1,High School,Single,FL,no,no,no,unknown,Businessman,36329
803595858,47,F,3,Unknown,Single,TX,yes,yes,yes,unknown,Selfemployeed,1250
803606958,39,F,2,Graduate,Married,NY,no,yes,no,cellular,Businessman,45838
803648508,51,F,3,Post-Graduate,Married,FL,no,no,no,telephone,Selfemployeed,14975
803652633,44,M,2,Graduate,Unknown,NY,yes,no,no,cellular,Businessman,93963
803655333,45,M,3,Graduate,Unknown,TX,no,no,no,cellular,White-collar,119437
803657133,52,M,2,High School,Single,FL,no,no,no,cellular,Govt,76870
803665983,50,F,0,High School,Single,FL,yes,no,no,cellular,Businessman,43171
803776533,30,F,0,Graduate,Married,NY,no,yes,no,unknown,Businessman,21817
803796708,49,F,3,High School,Single,NY,yes,yes,no,cellular,Selfemployeed,6550
803800533,52,F,3,Unknown,Single,CA,no,yes,no,cellular,Govt,33141
803805483,49,M,1,High School,Unknown,CA,no,no,no,unknown,Govt,74514
803833608,33,F,2,Graduate,Single,TX,yes,yes,no,unknown,Selfemployeed,11841
803880108,61,M,0,High School,Single,CT,yes,yes,no,cellular,Govt,64298
803938908,31,M,0,High School,Married,TX,no,no,no,cellular,Retirees,68161
803952408,53,F,1,High School,Married,TX,no,yes,no,cellular,Selfemployeed,46834
803957508,50,F,2,Graduate,Single,TX,no,yes,no,unknown,Blue-collar,13970
803963808,41,F,3,Post-Graduate,Unknown,CA,no,yes,no,cellular,Govt,41695
803968233,46,M,5,High School,Married,FL,no,yes,no,unknown,Businessman,130328
803973483,46,M,4,Graduate,Married,NJ,yes,yes,no,cellular,Selfemployeed,65289
803977008,39,F,2,Unknown,Married,NY,yes,no,no,telephone,Selfemployeed,14975
804045933,47,M,3,High School,Single,FL,no,no,no,cellular,White-collar,56423
804158583,32,M,2,Graduate,Single,TX,yes,no,no,unknown,Businessman,234897
804310758,38,F,4,Graduate,Married,TX,no,yes,no,cellular,Selfemployeed,20040
804337233,57,M,1,Graduate,Married,OH,yes,yes,yes,unknown,Govt,83746
804344733,65,M,0,Unknown,Single,CA,yes,no,no,cellular,Retirees,56986
804359133,45,F,2,High School,Single,FL,yes,yes,no,cellular,Selfemployeed,14975
804371733,60,M,0,High School,Single,NY,no,no,no,cellular,Retirees,46968
804403908,48,F,2,Unknown,Married,TX,no,no,yes,cellular,Govt,16168
804413508,55,M,2,Doctorate,Married,CA,no,no,yes,telephone,Retirees,65772
804415083,40,F,2,Unknown,Single,TX,no,yes,no,unknown,White-collar,30655
804424383,49,F,2,Uneducated,Married,TX,no,yes,no,cellular,Businessman,18197
804426858,41,F,2,Graduate,Single,TX,no,no,no,cellular,White-collar,19506
804428958,55,M,1,Graduate,Single,UT,yes,yes,no,cellular,Govt,81007
804431283,52,F,2,Graduate,Single,TX,yes,no,no,cellular,Businessman,179489
804434058,33,M,3,Graduate,Married,CA,no,no,no,cellular,Blue-collar,73123
804437658,44,M,0,Uneducated,Married,NJ,no,no,no,cellular,Businessman,37157
804462633,41,F,2,Unknown,Unknown,CA,no,yes,yes,cellular,Govt,24954
804481608,42,F,5,Graduate,Married,FL,yes,no,no,cellular,Selfemployeed,32784
804577833,51,F,2,Unknown,Unknown,CA,yes,yes,no,cellular,Govt,46596
804583833,49,F,1,Graduate,Married,CA,yes,yes,no,cellular,Selfemployeed,57554
804595158,39,F,3,Uneducated,Married,TX,yes,yes,no,cellular,Selfemployeed,6550
804598908,48,F,1,Graduate,Married,CA,no,no,no,cellular,White-collar,23975
804601833,42,M,2,Graduate,Married,NJ,no,yes,no,unknown,Retirees,104155
804606033,62,F,0,Doctorate,Single,FL,no,yes,no,cellular,Businessman,34882
804610908,48,F,1,Unknown,Single,NY,no,yes,no,unknown,Blue-collar,36126
804649833,37,F,2,Graduate,Married,CA,no,yes,yes,cellular,Govt,37366
804658833,41,F,4,Graduate,Single,CA,yes,yes,no,cellular,Govt,49377
804661083,47,M,3,Unknown,Married,TX,yes,no,no,cellular,Selfemployeed,79692
804663258,53,F,2,Graduate,Single,CA,no,yes,no,cellular,Retirees,18170
804668658,50,F,2,High School,Married,TX,yes,no,no,unknown,Selfemployeed,5225
804670758,50,F,4,High School,Single,TX,no,yes,no,cellular,Businessman,225646
804673308,41,F,3,Graduate,Single,TX,no,no,no,cellular,Blue-collar,17290
804708633,46,M,4,High School,Married,NY,no,no,no,cellular,Businessman,73424
804820233,43,F,4,Graduate,Married,NY,no,no,no,unknown,Businessman,32283
804829533,42,F,3,High School,Single,TX,no,no,no,cellular,Selfemployeed,33113
804833058,40,F,4,Unknown,Single,FL,no,yes,no,cellular,Businessman,16611
804840033,35,F,1,Unknown,Married,TX,yes,no,no,cellular,Govt,19227
804847308,36,M,2,Graduate,Married,NJ,no,no,no,cellular,Selfemployeed,47755
804867183,44,F,3,Graduate,Married,CA,no,no,no,cellular,Govt,30473
805229133,32,M,0,High School,Single,NY,no,yes,no,cellular,White-collar,66302
805254708,32,F,1,Graduate,Single,CA,no,no,no,cellular,Govt,23880
805259733,54,F,0,Unknown,Married,TX,yes,no,no,cellular,Selfemployeed,14975
805261983,58,F,1,Graduate,Single,TX,yes,yes,no,cellular,Businessman,32956
805282908,57,M,2,Uneducated,Single,TX,yes,yes,no,cellular,Blue-collar,60463
805313808,45,F,5,Uneducated,Married,CA,yes,yes,no,unknown,White-collar,26899
805453908,36,M,2,Doctorate,Single,FL,no,no,no,cellular,Blue-collar,58977
805458933,48,M,3,Graduate,Married,NY,no,yes,no,cellular,Govt,75671
805461783,44,M,1,Graduate,Single,FL,no,no,no,cellular,Govt,76163
805485933,38,M,1,Unknown,Married,NY,yes,yes,no,unknown,Businessman,165242
805516608,31,M,1,Graduate,Married,NJ,no,no,no,cellular,Blue-collar,107590
805522758,43,F,4,Graduate,Unknown,CA,yes,yes,yes,cellular,Selfemployeed,14975
805524708,32,F,0,High School,Married,FL,no,no,no,cellular,Blue-collar,30481
805534608,49,F,4,Graduate,Single,CA,yes,no,no,cellular,White-collar,42649
805543158,45,F,3,High School,Married,CA,no,yes,no,unknown,Selfemployeed,14975
805546308,42,M,4,High School,Unknown,CA,yes,yes,no,telephone,Govt,68513
806140383,52,F,2,Graduate,Married,NJ,no,yes,no,unknown,Blue-collar,31242
806160108,32,F,1,High School,Single,CA,no,yes,no,unknown,Blue-collar,12095
806165208,56,F,2,Unknown,Married,AK,no,yes,no,unknown,Selfemployeed,8250
806170158,41,F,4,Graduate,Single,TX,no,yes,no,cellular,Retirees,44767
806179683,44,M,2,Unknown,Single,FL,no,yes,no,cellular,Govt,62307
806189658,41,M,4,High School,Single,CA,yes,yes,yes,cellular,Govt,71809
806219808,58,M,0,High School,Married,NY,no,no,no,telephone,Businessman,94492
806226933,30,F,2,Post-Graduate,Single,FL,no,no,no,cellular,Blue-collar,39982
806232408,43,M,4,Uneducated,Single,CA,no,yes,no,cellular,Selfemployeed,47846
806244183,58,M,2,High School,Married,TX,no,yes,no,cellular,White-collar,68047
806250783,42,F,4,Unknown,Single,FL,yes,yes,no,cellular,White-collar,32052
806256333,49,F,3,Graduate,Single,NY,no,yes,no,cellular,Businessman,15712
806264958,57,F,3,Unknown,Unknown,NY,yes,no,yes,cellular,Selfemployeed,35539
806392908,52,M,3,High School,Single,NY,yes,no,yes,cellular,Blue-collar,10109
806407308,37,F,2,Post-Graduate,Single,TX,no,no,no,unknown,Selfemployeed,20644
806415183,46,M,3,Graduate,Married,NY,no,no,no,cellular,Businessman,67514
806428908,44,M,3,Graduate,Married,FL,yes,no,no,telephone,Businessman,91434
806432433,43,M,4,Unknown,Married,FL,no,no,no,cellular,Businessman,109906
806619333,58,M,2,Uneducated,Single,NY,no,yes,no,cellular,Govt,94712
806624208,39,F,4,Graduate,Single,NY,yes,no,no,unknown,Selfemployeed,5525
806634783,33,F,1,Graduate,Single,NY,yes,yes,no,cellular,Blue-collar,55777
806637558,52,F,4,Graduate,Married,CA,yes,yes,no,unknown,Selfemployeed,14975
806641683,55,F,1,Doctorate,Married,NE,no,yes,no,unknown,Govt,37176
806649333,43,M,3,Graduate,Single,FL,yes,no,no,unknown,White-collar,147814
806652483,45,M,4,Unknown,Married,FL,yes,yes,no,telephone,Govt,60073
806656083,35,F,2,Graduate,Married,FL,no,no,no,cellular,Retirees,49183
806694333,49,M,3,High School,Married,CA,yes,no,no,cellular,Businessman,112603
806752533,58,F,0,Unknown,Married,TX,yes,yes,no,cellular,Blue-collar,29573
806824908,56,M,1,Graduate,Married,NJ,no,no,no,cellular,Blue-collar,75263
806889633,37,F,1,Graduate,Single,NY,no,no,no,cellular,Govt,33439
806894133,38,F,2,High School,Single,CA,no,no,no,cellular,Govt,29515
806900508,52,F,1,Graduate,Married,CA,yes,yes,no,cellular,Govt,52252
806908608,45,M,2,Uneducated,Married,TX,yes,yes,no,cellular,Blue-collar,45738
806914158,48,F,3,High School,Married,TX,no,yes,no,unknown,Selfemployeed,22135
806917983,40,M,2,Unknown,Single,FL,yes,no,no,unknown,Businessman,205774
806947308,45,F,4,Graduate,Married,CA,yes,yes,no,cellular,Selfemployeed,14975
806970033,56,M,0,Graduate,Single,TX,yes,yes,yes,cellular,Businessman,69818
806989008,39,F,2,Graduate,Married,TX,yes,yes,no,cellular,Govt,50508
806992533,36,M,3,Unknown,Married,NY,no,yes,no,unknown,White-collar,124439
806995683,46,F,2,Graduate,Unknown,CA,no,yes,no,cellular,Blue-collar,33203
807014583,35,F,2,Graduate,Married,FL,yes,yes,no,cellular,White-collar,58026
807030858,60,F,2,High School,Married,TX,no,no,no,cellular,Selfemployeed,15979
807044958,52,F,2,High School,Single,CA,yes,no,no,unknown,Businessman,22924
807136758,44,F,3,High School,Unknown,CA,no,yes,no,cellular,Businessman,26984
807137808,45,F,2,High School,Single,CA,yes,no,no,cellular,Blue-collar,38005
807141183,54,F,2,Graduate,Married,FL,no,no,no,unknown,Blue-collar,18643
807149058,46,M,4,Graduate,Single,NY,yes,yes,no,telephone,White-collar,76686
807157833,32,M,0,Uneducated,Single,FL,no,no,no,cellular,Blue-collar,56419
807161508,58,F,0,High School,Married,FL,yes,no,no,cellular,White-collar,32616
807165033,47,F,4,Graduate,Single,NY,yes,no,no,telephone,Selfemployeed,38431
807173358,54,M,3,High School,Married,NY,no,yes,no,unknown,Blue-collar,99001
807209808,45,F,2,High School,Married,NJ,yes,no,no,cellular,White-collar,41363
807226683,57,F,1,High School,Married,TX,no,no,no,unknown,Selfemployeed,14975
807237783,54,M,1,Graduate,Married,CA,yes,yes,no,cellular,Businessman,52333
807244983,56,F,1,Graduate,Single,NY,yes,no,no,unknown,Selfemployeed,24875
807275733,45,F,4,Unknown,Single,NY,no,yes,no,unknown,White-collar,28587
807349158,31,F,0,Graduate,Single,NY,no,no,no,cellular,Blue-collar,24104
807369708,65,M,0,High School,Single,NY,no,yes,no,telephone,Businessman,47476
807379833,51,F,3,Unknown,Single,CA,no,no,no,cellular,Retirees,29759
807393558,35,M,2,Uneducated,Single,FL,yes,yes,no,cellular,Govt,71094
807426033,49,F,0,Doctorate,Unknown,TX,no,no,yes,unknown,Selfemployeed,37655
807523008,50,F,1,Uneducated,Married,TX,no,yes,yes,cellular,Govt,28183
807584958,42,F,5,High School,Married,CA,no,no,no,cellular,Selfemployeed,17698
807587433,63,F,0,Uneducated,Single,CA,no,no,yes,cellular,Blue-collar,23847
807589908,38,F,3,High School,Single,TX,yes,no,no,cellular,Retirees,52914
807593058,55,F,2,Graduate,Single,CA,no,yes,no,unknown,Retirees,19984
807596358,53,M,2,Unknown,Married,NY,yes,no,no,cellular,Selfemployeed,72580
807600633,45,M,3,Graduate,Married,FL,no,no,no,cellular,Blue-collar,98894
807604233,50,M,2,High School,Married,CA,no,yes,yes,cellular,White-collar,91268
807722658,55,M,2,Post-Graduate,Single,CA,no,no,no,cellular,White-collar,77236
807915408,32,M,0,Post-Graduate,Married,TX,no,no,no,cellular,Govt,64538
807946833,55,F,1,Graduate,Single,TX,no,no,no,cellular,Selfemployeed,32334
807964908,62,M,1,Graduate,Married,NJ,no,no,no,cellular,Selfemployeed,14975
807971658,57,M,2,Unknown,Single,CA,no,no,no,unknown,Businessman,145800
807977808,57,M,1,High School,Single,CA,no,yes,no,telephone,White-collar,136576
807986133,48,F,4,Graduate,Single,FL,no,yes,yes,cellular,Blue-collar,12315
807990108,50,F,2,Graduate,Married,FL,yes,yes,no,telephone,White-collar,35422
808045833,53,F,3,Uneducated,Married,CA,yes,no,no,unknown,Businessman,224579
808169358,37,F,3,Graduate,Married,TX,no,yes,no,unknown,Selfemployeed,14975
808273533,51,F,3,High School,Married,FL,yes,yes,no,cellular,White-collar,20790
808279158,38,M,2,Graduate,Married,CA,no,yes,no,cellular,Businessman,117352
808281483,44,M,3,Post-Graduate,Married,TX,no,yes,no,cellular,Selfemployeed,55159
808284783,43,F,3,High School,Unknown,NY,yes,no,yes,cellular,Retirees,19028
808287408,63,M,2,High School,Married,FL,yes,yes,no,cellular,Businessman,114207
808292958,54,F,1,Doctorate,Unknown,CA,yes,no,yes,unknown,Selfemployeed,29509
808527183,60,M,1,High School,Single,TX,no,yes,no,cellular,White-collar,73524
808669083,56,M,4,Unknown,Married,FL,no,yes,yes,cellular,White-collar,89957
808675083,43,M,4,High School,Married,TX,no,yes,no,cellular,White-collar,43842
808681158,65,F,0,High School,Single,PA,yes,no,no,unknown,Selfemployeed,12150
808705758,50,F,2,Graduate,Single,TX,no,no,no,telephone,Selfemployeed,14975
808732458,44,F,3,Uneducated,Single,CA,yes,no,no,cellular,White-collar,32900
808743558,43,M,4,Uneducated,Married,NY,no,no,yes,cellular,Retirees,79058
808747233,44,F,3,Uneducated,Married,TX,no,yes,no,cellular,Blue-collar,29998
808750458,44,F,2,Post-Graduate,Married,CA,no,no,yes,cellular,Retirees,23290
808753758,48,F,1,Uneducated,Unknown,TX,no,yes,no,cellular,Govt,50528
808756458,48,F,3,Graduate,Single,NY,yes,yes,no,cellular,Selfemployeed,42845
808796208,46,F,2,Graduate,Married,TX,no,yes,no,cellular,Selfemployeed,14975
808891983,55,F,2,Graduate,Married,FL,no,yes,no,cellular,White-collar,48489
808897683,45,F,3,Unknown,Single,TX,no,no,no,cellular,Selfemployeed,35630
808903308,52,F,3,Graduate,Single,CA,yes,no,no,cellular,Govt,29007
808909008,49,F,2,Graduate,Married,NJ,no,yes,no,unknown,Selfemployeed,14272
808950108,53,M,0,Unknown,Single,CA,yes,yes,no,cellular,Govt,60855
808964433,60,F,1,Doctorate,Single,NY,yes,yes,no,cellular,Selfemployeed,14975
808967883,45,M,2,Graduate,Married,TX,no,no,yes,cellular,Businessman,92084
808981608,45,F,3,Unknown,Married,NY,no,yes,no,cellular,Selfemployeed,53997
809068983,43,M,3,Graduate,Single,TX,no,yes,no,cellular,Blue-collar,96710
809071083,36,M,2,Uneducated,Married,NJ,no,no,no,cellular,Selfemployeed,70005
809092458,37,M,3,Doctorate,Single,FL,no,yes,no,cellular,Businessman,95840
809127858,44,M,3,Graduate,Single,NY,yes,no,no,cellular,White-collar,79187
809147283,51,F,1,Graduate,Married,TX,no,yes,yes,cellular,Businessman,197655
809164083,36,F,1,Unknown,Single,CA,no,no,no,cellular,Selfemployeed,14319
809169858,56,M,1,Uneducated,Married,NY,no,yes,yes,cellular,Govt,107252
809276808,44,M,5,Graduate,Married,FL,yes,yes,no,cellular,Govt,73879
809290308,39,M,1,Graduate,Married,TX,no,no,no,unknown,Retirees,18361
809292483,41,F,3,Unknown,Married,CA,yes,yes,no,cellular,Selfemployeed,10340
809296308,58,F,0,Graduate,Single,NY,yes,yes,no,unknown,Selfemployeed,11733
809307108,51,F,1,Graduate,Married,NY,yes,yes,no,cellular,Blue-collar,53754
809311758,49,M,3,Uneducated,Unknown,NY,yes,yes,yes,cellular,Selfemployeed,62038
809320908,42,M,3,Post-Graduate,Married,NY,no,yes,no,cellular,Govt,52222
809342208,42,F,2,Doctorate,Married,FL,no,no,no,cellular,Selfemployeed,20032
809358708,62,F,1,Graduate,Single,TX,no,no,no,unknown,White-collar,38192
809360883,36,F,3,Graduate,Single,TX,no,yes,no,unknown,Businessman,35177
809363958,52,M,1,Graduate,Single,FL,yes,no,yes,cellular,Govt,52641
809378133,55,M,1,Graduate,Single,TX,no,yes,no,cellular,White-collar,82924
809425533,33,M,1,Graduate,Single,NY,no,no,no,cellular,Businessman,111135
809440008,38,F,1,Graduate,Single,TX,no,no,yes,cellular,Selfemployeed,31745
809445858,40,M,3,Graduate,Single,TX,no,yes,no,cellular,White-collar,89370
809452383,60,M,2,Graduate,Single,CA,yes,yes,no,cellular,Govt,76002
809459733,43,M,2,High School,Single,NY,no,yes,no,unknown,Businessman,129222
809464608,57,F,3,Graduate,Single,TX,no,no,yes,cellular,Selfemployeed,31547
809538783,47,M,1,Uneducated,Married,NY,no,yes,no,telephone,Govt,50528
809540733,51,M,2,Uneducated,Single,NJ,yes,no,no,telephone,Businessman,163579
809559933,50,F,4,Graduate,Single,TX,no,no,yes,cellular,Selfemployeed,29167
809565183,40,F,5,Graduate,Unknown,TX,yes,yes,no,cellular,Retirees,31188
809582058,62,M,1,Uneducated,Married,NJ,yes,no,no,cellular,Selfemployeed,60939
809589783,43,M,4,Graduate,Single,CA,no,yes,no,unknown,White-collar,147581
809599158,39,F,3,High School,Single,TX,no,yes,no,unknown,Selfemployeed,14975
809608533,51,F,4,Graduate,Married,CA,yes,no,no,unknown,Selfemployeed,14129
809616108,55,F,3,Graduate,Married,NY,no,no,no,unknown,Blue-collar,32690
809620833,53,F,2,High School,Single,TX,no,yes,yes,unknown,Retirees,25531
809626983,29,F,1,Graduate,Married,SC,yes,yes,no,cellular,Govt,32510
809631483,43,M,3,Unknown,Married,FL,yes,yes,no,cellular,Businessman,63157
809797158,42,F,2,High School,Single,TX,no,yes,no,unknown,Retirees,39478
809809008,36,M,2,Graduate,Married,NY,yes,yes,no,cellular,Businessman,69033
809811858,62,F,0,Unknown,Married,CA,yes,no,no,cellular,Govt,29251
809818008,38,F,1,Graduate,Single,FL,no,yes,no,unknown,White-collar,25106
809825358,41,F,2,Doctorate,Married,TX,no,yes,no,cellular,Selfemployeed,7865
809844108,35,M,0,Doctorate,Single,NY,no,no,no,cellular,Blue-collar,77770
809846283,37,F,2,Unknown,Married,CA,no,no,no,cellular,White-collar,51997
809849358,52,F,3,Post-Graduate,Single,NY,yes,no,yes,cellular,Blue-collar,31796
809855808,38,F,1,High School,Married,TX,no,yes,no,cellular,Blue-collar,12149
809937933,56,F,1,Graduate,Unknown,CA,yes,yes,no,cellular,Selfemployeed,59766
809941233,49,F,4,Doctorate,Single,NY,no,no,yes,cellular,Selfemployeed,12776
809951133,35,F,2,Graduate,Married,TX,yes,yes,no,unknown,Govt,21755
809954133,35,M,3,Uneducated,Married,NY,no,yes,no,cellular,White-collar,96203
809959683,50,F,1,Graduate,Married,FL,no,no,no,cellular,Blue-collar,16353
809962908,55,F,3,Graduate,Single,NY,no,no,no,telephone,Retirees,18302
809966058,52,M,0,Unknown,Married,FL,no,no,no,cellular,Businessman,69002
809967783,60,F,2,Graduate,Married,CA,no,yes,yes,cellular,Selfemployeed,23250
809976033,53,F,2,Post-Graduate,Single,NV,yes,no,no,unknown,Selfemployeed,14975
809978733,50,M,2,Graduate,Married,TX,no,no,yes,cellular,Retirees,61269
809984133,33,F,3,Graduate,Married,CA,no,no,no,cellular,Govt,31960
809990883,45,F,4,Unknown,Married,CA,no,yes,no,cellular,Selfemployeed,20552
810040908,50,F,5,Post-Graduate,Married,CA,yes,no,no,cellular,Businessman,231576
810201783,43,F,4,Uneducated,Married,FL,no,no,no,cellular,Selfemployeed,32041
